DEPARTAMENTO,MUNICIPIO,FECHA_HECHO,GENERO,DESCRIPCION_CONDUCTA_CAPTURA,GRUPO_ETARIO,CANTIDAD 
VAUPÉS,CARURÚ,2013-05-16,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
VAUPÉS,CARURÚ,2013-11-01,MASCULINO,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ADULTOS,1
VAUPÉS,CARURÚ,2014-02-18,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
VAUPÉS,CARURÚ,2014-02-18,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
VAUPÉS,CARURÚ,2014-03-03,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
VAUPÉS,CARURÚ,2014-08-12,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
VAUPÉS,CARURÚ,2014-10-12,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
VAUPÉS,CARURÚ,2015-05-26,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
VAUPÉS,CARURÚ,2015-06-07,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
VAUPÉS,CARURÚ,2015-06-25,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
VAUPÉS,CARURÚ,2015-08-03,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
VAUPÉS,CARURÚ,2015-08-03,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
VAUPÉS,CARURÚ,2015-08-06,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
VAUPÉS,CARURÚ,2015-08-17,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
VAUPÉS,CARURÚ,2015-10-25,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
VAUPÉS,CARURÚ,2015-12-07,FEMENINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
VAUPÉS,MITÚ,2013-01-06,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
VAUPÉS,MITÚ,2013-01-08,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADOLESCENTES,2
VAUPÉS,MITÚ,2013-01-09,MASCULINO,ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO,ADULTOS,2
VAUPÉS,MITÚ,2013-01-10,MASCULINO,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ADULTOS,1
VAUPÉS,MITÚ,2013-01-15,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
VAUPÉS,MITÚ,2013-01-18,MASCULINO,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ADULTOS,1
VAUPÉS,MITÚ,2013-01-21,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
VAUPÉS,MITÚ,2013-02-02,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
VAUPÉS,MITÚ,2013-02-03,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
VAUPÉS,MITÚ,2013-02-09,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,3
VAUPÉS,MITÚ,2013-02-10,MASCULINO,ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO,ADULTOS,4
