MES,LATITUD,LONGITUD,CANTIDAD
2012-06,5.387291542,-73.693282341,1
2012-06,5.173554764,-74.640146507,2
2012-06,4.700785443,-73.929399208,3
2012-06,4.75156751,-74.289630496,3
2012-06,4.484437919,-73.405984868,1
2012-06,4.672714223,-74.235731935,5
2012-06,4.294780933,-74.614694997,2
2012-06,5.619752748,-74.580192303,3
2012-06,5.000633875,-73.772065443,1
2012-06,4.465970004,-74.263289627,3
2012-06,4.581866267,-74.240296958,50
2012-06,5.440092358,-73.823925286,1
2012-06,4.452072974,-74.648644062,2
2012-06,4.968852913,-73.928870205,1
2012-06,5.316080652,-73.820105663,1
2012-06,5.011670402,-74.487647455,3
2012-06,5.591910157,-74.364808653,1
2012-06,5.06631685,-74.049603234,7
2012-06,8.265768688,-75.048684357,2
2012-06,8.895667051,-75.878423912,6
2012-06,8.052218422,-75.28816022,1
2012-06,8.823307063,-76.343055201,1
2012-06,7.866432635,-75.875339255,9
2012-06,8.584698016,-75.950550788,175
2012-06,8.181108488,-75.68923803,6
2012-06,8.799007016,-75.429256639,9
2012-06,8.219904128,-76.2213286,2
2012-06,3.516363079,-68.008347279,6
2012-06,1.363974932,-72.018109505,3
2012-06,2.484286091,-71.919169926,6
2012-06,1.709114446,-75.996641844,2
2012-06,3.243441923,-75.276706552,5
2012-06,3.135423634,-74.957977964,1
2012-06,2.658666675,-75.329438026,12
2012-06,2.172441496,-75.571312425,5
2012-06,2.371781539,-75.516997536,1
2012-06,2.541654161,-75.447810831,2
2012-06,1.945591321,-76.182047216,3
2012-06,2.156287619,-76.006794511,1
2012-06,2.328076586,-76.001172988,7
2012-06,2.993360046,-75.272362322,59
2012-06,2.914491967,-75.440661177,2
2012-06,1.68458076,-76.147855897,2
2012-06,2.259601773,-75.831951604,1
2012-06,1.848217185,-76.05217643,10
2012-06,2.79286115,-75.235368675,1
2012-06,2.100382849,-76.228978708,2
2012-06,2.926265937,-75.633597855,2
2012-06,3.030611777,-75.08536553,1
2012-06,2.851852692,-75.759889336,5
2012-06,1.950715226,-75.917576487,1
2012-06,2.691517773,-75.673831406,1
2012-06,10.948716767,-72.696968794,1
2012-06,11.090297147,-73.435687876,1
2012-06,11.381577644,-72.295008177,5
2012-06,11.242972141,-72.958763152,12
2012-06,10.81311496,-73.086599864,3
2012-06,11.999719855,-71.748826616,3
2012-06,10.644908765,-73.879722568,8
2012-06,10.857545516,-74.025004934,5
2012-06,9.114930635,-73.981054905,2
2012-06,10.659616964,-74.325159702,2
2012-06,10.459378178,-73.884065179,4
2012-06,10.847589014,-74.360579422,4
2012-06,11.121894357,-73.885278551,19
2012-06,10.89027616,-74.629660378,2
2012-06,10.796346583,-74.177983168,3
2012-06,3.943383008,-73.571351617,2
2012-06,4.232526389,-73.314775392,1
2012-06,3.441051399,-73.761154704,3
2012-06,3.947775585,-73.959838638,2
2012-06,3.117523361,-71.938056916,1
2012-06,4.005034467,-71.631574285,1
2012-06,4.014298921,-72.645704992,1
2012-06,3.289851171,-73.816352434,1
2012-06,3.515860962,-72.656727424,1
2012-06,4.09166877,-73.492915945,55
2012-06,1.480051172,-77.129850006,1
2012-06,1.315215636,-77.116366395,5
2012-06,1.386497844,-77.26969022,3
2012-06,1.07287697,-77.501508644,2
2012-06,0.497708465,-77.240476252,13
2012-06,2.56027333,-78.235066941,1
2012-06,1.906858429,-78.044736438,3
2012-06,1.083605497,-77.206100743,60
2012-06,1.735354202,-77.48134359,1
2012-06,1.430555262,-77.691795591,2
2012-06,1.574550638,-78.615409629,32
2012-06,1.288105409,-77.456700683,2
2012-06,1.591661392,-77.325253155,1
2012-06,1.064078111,-77.350634907,3
2012-06,1.134440523,-77.63073238,2
2012-06,8.873159895,-73.200077686,1
2012-06,8.867990035,-73.345859216,1
2012-06,8.678263671,-73.031759698,5
2012-06,8.081200092,-72.631521176,2
2012-06,7.695233593,-73.361396723,1
2012-06,7.742291094,-72.526807835,4
2012-06,8.206637527,-73.337650332,22
2012-06,7.379057623,-72.675903475,13
2012-06,8.329138642,-72.411190655,1
2012-06,8.112041811,-72.488626408,205
2012-06,8.215080767,-72.795809609,2
2012-06,8.713507237,-72.79925855,7
2012-06,7.718635863,-72.483611758,3
2012-06,8.019834481,-73.158504846,1
2012-06,1.26070915,-76.665843491,21
2012-06,0.673756323,-76.943139229,1
2012-06,0.433884539,-76.521582034,4
2012-06,0.70416861,-76.498644148,1
2012-06,0.746432215,-75.880229785,2
2012-06,0.0594719700001,-75.064793271,8
2012-06,0.272449048,-76.845104586,1
2012-06,1.228746922,-76.913075854,1
2012-06,0.42012589,-76.770670262,1
2012-06,0.911149515,-76.744954473,1
2012-06,4.499501128,-75.724899852,442
2012-06,4.366632382,-75.74403734,1
2012-06,4.467879428,-75.65674719,71
2012-06,4.604845344,-75.666884494,30
2012-06,4.395975176,-75.651323077,3
2012-06,4.669325347,-75.671469407,7
2012-06,4.180107773,-75.760566947,2
2012-06,4.426884849,-75.819273353,31
2012-06,4.521890945,-75.818065942,36
2012-06,4.30397934,-75.683304171,7
2012-06,4.610273497,-75.792050869,66
2012-06,4.611314654,-75.530921122,2
2012-06,5.139635357,-75.953538705,5
2012-06,4.918349676,-75.942753858,3
2012-06,5.200398696,-75.867938933,19
2012-06,4.842021144,-75.669936549,54
2012-06,5.320295966,-75.804366589,1
2012-06,4.988127679,-76.008226782,6
2012-06,4.904704187,-75.852081623,53
2012-06,4.942936185,-75.753213896,6
2012-06,4.803662773,-75.795790934,108
2012-06,5.323906864,-75.713396832,7
2012-06,4.833789828,-75.549501744,29
2012-06,5.076100313,-76.02286946,16
2012-06,5.955617327,-73.623452292,4
2012-06,7.054074558,-73.782116461,53
2012-06,7.033255886,-73.378723879,2
2012-06,7.155833544,-73.111569971,161
2012-06,6.361627641,-73.401721444,1
2012-06,6.40972961,-74.170304269,2
2012-06,6.608966483,-73.05897888,2
2012-06,7.524284721,-73.181581916,1
2012-06,7.079704598,-73.067992503,55
2012-06,6.976734127,-73.205267004,25
2012-06,7.204060063,-73.291380974,5
2012-06,6.812162934,-73.107850857,5
2012-06,7.348778319,-73.054389973,1
2012-06,6.97082104,-73.014811964,26
2012-06,6.685278856,-73.957612558,1
2012-06,7.474226085,-73.372464172,3
2012-06,7.4065422,-73.571318074,3
2012-06,6.550778765,-73.118879111,12
2012-06,6.894292346,-73.539003336,1
2012-06,6.462088241,-73.244360009,1
2012-06,9.160624283,-75.238581777,8
2012-06,9.394449802,-75.6574915,1
2012-06,9.422380117,-75.21302191,3
2012-06,8.546148134,-74.710378834,1
2012-06,9.549655271,-75.188559161,1
2012-06,9.165188649,-75.360274217,7
2012-06,9.292019071,-75.213635785,1
2012-06,9.256299047,-75.093970889,7
2012-06,8.589220102,-75.172499549,4
2012-06,9.533810567,-75.535434694,7
2012-06,9.316673928,-75.431749665,15
2012-06,3.390015064,-74.940782325,1
2012-06,4.582625784,-74.986306856,1
2012-06,4.803365246,-74.80998676,2
2012-06,3.37749064,-75.613732571,1
2012-06,4.406971283,-75.497459183,3
2012-06,4.123416795,-74.747002457,1
2012-06,3.743693084,-75.589866342,2
2012-06,4.166476969,-74.893529408,12
2012-06,4.242813257,-74.837086379,6
2012-06,5.186694812,-75.052289947,4
2012-06,4.076501341,-74.97657287,4
2012-06,5.179416561,-74.783030938,11
2012-06,4.451921427,-75.252590995,79
2012-06,4.877936755,-75.047630757,4
2012-06,4.193215498,-74.605174974,16
2012-06,4.433764446,-74.99879938,1
2012-06,3.09897343,-75.81684413,1
2012-06,3.729166649,-74.872477056,4
2012-06,3.854281614,-74.874511547,2
2012-06,4.216730954,-75.347583635,8
2012-06,3.912542787,-75.018597615,1
2012-06,4.057271684,-75.163208055,3
2012-06,5.235322593,-74.906680891,3
2012-06,4.70988172,-74.920898857,3
2012-06,4.153314228,-76.160633411,3
2012-06,4.795927292,-76.029630488,13
2012-06,4.704287864,-76.141649985,1
2012-06,4.393118861,-76.349820385,1
2012-06,3.493340766,-77.118728315,47
2012-06,4.196852991,-76.089610303,4
2012-06,4.308997973,-75.836725668,32
2012-06,3.923271619,-76.642604838,3
2012-06,3.382091564,-76.383176631,11
2012-06,4.70684716,-75.917908459,12
2012-06,3.649822218,-76.720393465,20
2012-06,4.756063701,-76.215028258,4
2012-06,3.656072873,-76.308417837,16
2012-06,4.917562873,-76.066010008,1
2012-06,3.304104295,-76.164773067,11
2012-06,3.74410441,-76.19082004,4
2012-06,3.759414991,-76.345182773,3
2012-06,3.819854318,-75.983124185,10
2012-06,3.213892389,-76.627604178,10
2012-06,3.694303106,-76.589899052,1
2012-06,4.537937391,-76.103289827,5
2012-06,4.483511142,-75.966773027,1
2012-06,4.597588666,-75.949199698,3
2012-06,3.558392876,-76.227799721,37
2012-06,3.42063665,-76.178418412,4
2012-06,4.109500298,-76.371054433,1
2012-06,4.443571848,-76.168242493,15
2012-06,3.399043723,-76.576492589,387
2012-06,4.193411919,-75.888181633,20
2012-06,4.638421279,-76.081061761,4
2012-06,4.233268116,-76.342926988,5
2012-06,4.02840797,-76.032503793,54
2012-06,4.707718947,-75.778359026,2
2012-06,4.644242641,-76.259244825,1
2012-06,3.74365889,-76.470647175,1
2012-06,3.904130354,-76.390804349,1
2012-06,3.595913669,-76.5109879,16
2012-06,4.35359875,-76.050653363,3
2012-06,1.06148231,-70.46688401,1
2012-06,4.262454746,-69.521404835,4
2012-07,-3.530058784,-70.04513691,4
2012-07,5.803728154,-75.438473525,6
2012-07,6.032921994,-75.708003098,20
2012-07,6.977788843,-74.981239298,3
2012-07,5.604993248,-75.941283908,13
2012-07,6.121430303,-75.715949663,2
2012-07,7.193110778,-75.108489539,1
2012-07,7.86047815,-76.582362643,19
2012-07,8.611395262,-76.414783173,6
2012-07,5.708114524,-75.094697954,1
2012-07,6.163683758,-75.809955281,1
2012-07,6.443417935,-75.329240854,6
2012-07,6.358841086,-75.589735878,92
2012-07,5.727081285,-75.986891074,4
2012-07,6.185783612,-75.956492463,3
2012-07,6.80906489,-75.912065947,1
2012-07,6.423463639,-75.99351498,4
2012-07,6.054446841,-75.626426743,12
2012-07,6.33797388,-74.733548173,2
2012-07,7.757967437,-76.643746573,3
2012-07,6.754821442,-75.305906539,2
2012-07,7.867941792,-75.035018239,1
2012-07,7.631665644,-76.639642127,2
2012-07,6.550065431,-75.08254116,1
2012-07,5.840995666,-76.010652526,18
2012-07,6.005593074,-75.160154033,1
2012-07,6.376106187,-75.217859014,1
2012-07,6.057468678,-75.900146783,1
2012-07,6.351882893,-75.50075633,13
2012-07,7.665155105,-75.223697441,1
2012-07,6.992243782,-76.314263284,5
2012-07,6.492403905,-75.422276872,6
2012-07,5.978078841,-75.263536102,10
2012-07,6.124209495,-75.252122776,3
2012-07,6.154394922,-75.546867788,28
2012-07,5.887702934,-75.679262419,5
2012-07,6.691364773,-76.33199656,1
2012-07,6.663095863,-75.948046628,1
2012-07,6.379745895,-75.447957442,7
2012-07,6.861576325,-75.225913027,1
2012-07,6.266625703,-75.437308008,8
2012-07,6.214511788,-75.749710019,2
2012-07,5.797039002,-75.906692028,3
2012-07,6.179279438,-75.614203699,70
2012-07,5.574444339,-75.818425748,2
2012-07,5.769820536,-75.764882556,9
2012-07,5.992524843,-75.430869347,11
2012-07,6.137595883,-75.648954991,10
2012-07,5.746583958,-75.60220206,4
2012-07,6.723990935,-75.783000458,1
2012-07,6.534573585,-74.714108541,1
2012-07,6.18520515,-75.304879329,11
2012-07,6.257590259,-75.611031065,770
2012-07,5.916853903,-75.519726926,1
2012-07,7.329557848,-76.463065695,9
2012-07,8.493728551,-76.676995884,1
2012-07,6.232396368,-75.223509055,1
2012-07,5.80970186,-75.860766666,4
2012-07,6.481922267,-74.528742101,19
2012-07,6.126539139,-74.703177217,4
2012-07,5.954830151,-74.686191798,3
2012-07,6.997267375,-74.558656518,9
2012-07,6.053444254,-75.515738045,4
2012-07,6.150785807,-75.410760524,72
2012-07,6.901000506,-75.792227535,1
2012-07,6.138305183,-75.608805993,6
2012-07,5.970502334,-75.981372511,5
2012-07,6.193789659,-74.90732769,4
2012-07,5.840093731,-74.98176334,1
2012-07,6.438300409,-75.703107272,1
2012-07,8.707141583,-76.532482343,1
2012-07,6.024205956,-75.007667403,3
2012-07,8.37915695,-76.316642334,1
2012-07,6.31074453,-74.998586516,4
2012-07,5.878984956,-75.583303711,4
2012-07,6.535711576,-75.904266579,5
2012-07,6.675827825,-75.438143332,8
2012-07,6.481044132,-75.142600968,5
2012-07,7.26692339,-74.621639263,5
2012-07,5.826388779,-74.836376225,2
2012-07,7.488875998,-75.401894377,2
2012-07,5.871064557,-75.828711443,1
2012-07,6.058349971,-75.799660047,3
2012-07,8.173851745,-76.574037701,28
2012-07,5.673758571,-75.709799743,1
2012-07,6.33534134,-76.259064819,27
2012-07,5.651937802,-75.630834123,2
2012-07,6.836535122,-74.754030203,1
2012-07,5.956576355,-75.777224226,4
2012-07,6.9881309,-75.454399574,13
2012-07,6.64442786,-75.029902658,3
2012-07,6.796280825,-70.509211529,33
2012-07,10.793293019,-74.922194906,1
2012-07,10.98152051,-74.827715439,300
2012-07,10.38405079,-74.884660393,1
2012-07,10.897719907,-74.887087876,2
2012-07,10.635031161,-75.15402741,4
2012-07,10.848288642,-74.806175549,10
2012-07,10.694812078,-74.770150903,1
2012-07,10.767401414,-74.854148436,2
2012-07,11.004422597,-74.907405804,6
2012-07,10.798940151,-74.768796603,1
2012-07,10.622507773,-74.955105416,10
2012-07,10.755626561,-74.78726468,7
2012-07,10.906906595,-74.778424903,31
2012-07,10.310850347,-74.907133084,1
2012-07,10.164221225,-75.371217884,10
2012-07,10.155170977,-74.999959492,3
2012-07,10.463433617,-75.45889915,195
2012-07,10.556636955,-75.314466528,3
2012-07,9.699819876,-75.157935726,12
2012-07,9.053135895,-74.705393181,27
2012-07,9.976017168,-75.343802649,1
2012-07,10.369720871,-75.073338352,3
2012-07,9.967957823,-75.065719587,1
2012-07,7.507922612,-74.103569774,1
2012-07,9.142512064,-74.545199057,4
2012-07,10.469207257,-75.361160527,5
2012-07,7.772519173,-74.262728426,6
2012-07,10.332090314,-75.116992257,2
2012-07,10.353107564,-75.379715411,16
2012-07,10.252769289,-75.432702985,1
2012-07,10.444913198,-75.267362754,1
2012-07,9.745147021,-74.880670367,1
2012-07,5.622488024,-73.804245312,2
2012-07,5.890602515,-73.067094843,11
2012-07,5.089466651,-73.314302722,2
2012-07,5.863370485,-73.558525378,2
2012-07,5.953466654,-74.452858102,4
2012-07,4.798203543,-73.133970184,1
2012-07,4.823002556,-73.253775062,1
2012-07,5.960498836,-72.682397841,2
2012-07,5.646672053,-72.870956503,11
2012-07,5.518472615,-73.378018556,23
2012-07,5.678126998,-73.173430534,1
2012-07,5.616204006,-75.455447104,7
2012-07,5.20029922,-75.752890779,11
2012-07,5.265539969,-75.473926194,3
2012-07,4.99467728,-75.812259892,11
2012-07,4.974340569,-75.659546861,53
2012-07,5.285743777,-75.589787839,3
2012-07,5.410515691,-74.72114262,11
2012-07,5.393185716,-75.557910707,2
2012-07,5.08343301,-75.50727881,239
2012-07,5.309142491,-75.041178923,1
2012-07,5.183358589,-75.506929774,6
2012-07,5.050342543,-75.661762659,25
2012-07,5.407187836,-75.166839962,2
2012-07,5.500035035,-75.482450565,2
2012-07,5.442275418,-75.75220499,17
2012-07,5.097563816,-75.733351662,4
2012-07,5.370332425,-75.409621766,6
2012-07,5.083424513,-75.810178904,2
2012-07,5.45295802,-75.640357045,5
2012-07,4.940211591,-75.435440137,4
2012-07,5.047822054,-75.879297,3
2012-07,1.536174657,-75.909475036,2
2012-07,0.647693081,-74.272354991,2
2012-07,1.115379292,-75.973284517,1
2012-07,1.713734697,-75.268781092,5
2012-07,1.476630016,-75.202318246,3
2012-07,1.749138704,-75.558239064,25
2012-07,1.302860442,-75.235727319,2
2012-07,2.018940891,-75.073086267,1
2012-07,1.308465061,-74.197469706,1
2012-07,6.03948032,-71.524457518,2
2012-07,4.675769488,-72.212802727,1
2012-07,4.841308642,-72.847343398,1
2012-07,5.779915281,-70.86947037,2
2012-07,4.697463691,-72.629224357,5
2012-07,5.242744761,-72.25802857,11
2012-07,1.853951938,-76.963374538,1
2012-07,3.062875557,-76.321279771,3
2012-07,3.136753606,-76.209645692,2
2012-07,2.41326696,-77.690475305,4
2012-07,1.793825164,-77.180603812,2
2012-07,3.228235212,-76.216708274,11
2012-07,2.773663981,-76.746051522,4
2012-07,3.194730618,-76.336241803,1
2012-07,2.157983906,-77.046576199,8
2012-07,2.702420026,-76.537704551,8
2012-07,2.471704362,-76.591944191,40
2012-07,3.266724205,-76.41846353,4
2012-07,2.984467338,-76.498731453,22
2012-07,2.369625312,-76.710519323,6
2012-07,3.180627317,-76.464455581,5
2012-07,8.248735219,-73.6227405,11
2012-07,9.946391309,-73.866288153,2
2012-07,9.426648354,-73.547978944,2
2012-07,9.238771332,-73.488108612,2
2012-07,10.199953563,-73.912820636,1
2012-07,8.337726622,-73.706491986,1
2012-07,9.52099808,-73.322493379,3
2012-07,8.938916143,-73.572472125,1
2012-07,8.764116734,-73.632955464,1
2012-07,7.769815987,-73.472188879,1
2012-07,10.218902768,-73.457847638,51
2012-07,6.162762775,-77.416535344,2
2012-07,4.586818665,-77.000907374,1
2012-07,5.591359844,-77.330574386,1
2012-07,5.7543229,-76.65015147,11
2012-07,7.375606,-77.35636,1
2012-07,5.26610158,-76.331095472,1
2012-07,4.705576252,-74.335407699,2
2012-07,5.118419271,-73.680685831,2
2012-07,4.857823671,-74.038095385,1
2012-07,4.76754674,-74.141558295,2
2012-07,4.402259457,-73.94482435,2
2012-07,4.556947085,-74.426584776,6
2012-07,4.879723016,-74.238022729,6
2012-07,4.834052334,-74.338022898,9
2012-07,4.743996711,-74.198659923,6
2012-07,4.323534028,-74.388591139,12
2012-07,4.65495513,-73.510553814,1
2012-07,4.338154518,-74.811439221,19
2012-07,4.523484884,-74.337246192,1
2012-07,5.173554764,-74.640146507,3
2012-07,4.801276832,-73.846434852,1
2012-07,4.700785443,-73.929399208,1
2012-07,4.75156751,-74.289630496,3
2012-07,4.672714223,-74.235731935,3
2012-07,5.093705358,-73.883802375,1
2012-07,5.168367634,-74.163365443,1
2012-07,5.619752748,-74.580192303,4
2012-07,4.307363489,-74.729434034,1
2012-07,5.000633875,-73.772065443,2
2012-07,4.581866267,-74.240296958,70
2012-07,4.951520046,-74.08449648,1
2012-07,4.452072974,-74.648644062,1
2012-07,4.968852913,-73.928870205,2
2012-07,4.500754182,-73.975645447,1
2012-07,5.316080652,-73.820105663,1
2012-07,4.436054105,-74.485433391,1
2012-07,5.06631685,-74.049603234,4
2012-07,8.895667051,-75.878423912,10
2012-07,9.053287104,-75.373873626,1
2012-07,8.841811894,-75.607798292,4
2012-07,9.165034998,-75.909781236,3
2012-07,9.265461621,-75.650908762,1
2012-07,7.866432635,-75.875339255,9
2012-07,8.584698016,-75.950550788,197
2012-07,8.181108488,-75.68923803,3
2012-07,7.711515736,-75.771232238,2
2012-07,9.282386127,-75.721293921,1
2012-07,8.799007016,-75.429256639,4
2012-07,9.359667489,-75.787002521,2
2012-07,7.813896829,-76.16846678,2
2012-07,3.516363079,-68.008347279,3
2012-07,1.613634284,-73.0342639,1
2012-07,1.363974932,-72.018109505,1
2012-07,2.484286091,-71.919169926,12
2012-07,1.709114446,-75.996641844,1
2012-07,3.135423634,-74.957977964,3
2012-07,2.658666675,-75.329438026,10
2012-07,2.172441496,-75.571312425,3
2012-07,2.371781539,-75.516997536,2
2012-07,1.984394016,-75.696935488,3
2012-07,2.541654161,-75.447810831,1
2012-07,2.328076586,-76.001172988,10
2012-07,2.993360046,-75.272362322,45
2012-07,2.914491967,-75.440661177,5
2012-07,1.848217185,-76.05217643,10
2012-07,2.79286115,-75.235368675,4
2012-07,1.924165493,-76.416565503,4
2012-07,1.870992095,-75.807984706,1
2012-07,2.851852692,-75.759889336,1
2012-07,2.526855132,-75.68259642,2
2012-07,1.950715226,-75.917576487,1
2012-07,3.287057875,-75.13838292,1
2012-07,2.646563339,-75.515926448,2
2012-07,11.090297147,-73.435687876,5
2012-07,11.381577644,-72.295008177,7
2012-07,11.605542633,-72.571603922,1
2012-07,11.242972141,-72.958763152,15
2012-07,10.81311496,-73.086599864,2
2012-07,11.999719855,-71.748826616,12
2012-07,10.583647554,-72.975202862,1
2012-07,10.253564748,-74.103230272,1
2012-07,10.644908765,-73.879722568,4
2012-07,10.857545516,-74.025004934,5
2012-07,10.343109882,-74.678177555,1
2012-07,10.459378178,-73.884065179,8
2012-07,10.433033993,-74.412511966,2
2012-07,9.76945611,-74.601815758,5
2012-07,10.648603506,-74.581068226,2
2012-07,11.121894357,-73.885278551,22
2012-07,10.89027616,-74.629660378,1
2012-07,10.796346583,-74.177983168,1
2012-07,3.943383008,-73.571351617,5
2012-07,4.232526389,-73.314775392,3
2012-07,3.441051399,-73.761154704,1
2012-07,2.161863917,-74.094880756,2
2012-07,4.005034467,-71.631574285,2
2012-07,4.014298921,-72.645704992,2
2012-07,3.515860962,-72.656727424,2
2012-07,4.09166877,-73.492915945,46
2012-07,2.811616698,-73.666522336,2
2012-07,1.44563774,-78.156210724,3
2012-07,1.386497844,-77.26969022,1
2012-07,1.887689437,-77.483195889,2
2012-07,0.497708465,-77.240476252,15
2012-07,1.619697376,-77.142846218,2
2012-07,2.287856547,-78.31219024,1
2012-07,1.083605497,-77.206100743,53
2012-07,1.735354202,-77.48134359,1
2012-07,1.574550638,-78.615409629,13
2012-07,1.134440523,-77.63073238,11
2012-07,7.583353136,-72.583909779,1
2012-07,8.678263671,-73.031759698,2
2012-07,8.081200092,-72.631521176,3
2012-07,7.742291094,-72.526807835,4
2012-07,8.206637527,-73.337650332,10
2012-07,7.379057623,-72.675903475,7
2012-07,8.112041811,-72.488626408,177
2012-07,8.215080767,-72.795809609,1
2012-07,8.713507237,-72.79925855,1
2012-07,7.718635863,-72.483611758,7
2012-07,8.019834481,-73.158504846,2
2012-07,1.26070915,-76.665843491,5
2012-07,0.433884539,-76.521582034,12
2012-07,0.0594719700001,-75.064793271,3
2012-07,1.228746922,-76.913075854,1
2012-07,0.911149515,-76.744954473,6
2012-07,4.499501128,-75.724899852,336
2012-07,4.366632382,-75.74403734,2
2012-07,4.467879428,-75.65674719,88
2012-07,4.604845344,-75.666884494,26
2012-07,4.395975176,-75.651323077,7
2012-07,4.669325347,-75.671469407,1
2012-07,4.180107773,-75.760566947,7
2012-07,4.426884849,-75.819273353,42
2012-07,4.521890945,-75.818065942,45
2012-07,4.30397934,-75.683304171,6
2012-07,4.610273497,-75.792050869,46
2012-07,4.611314654,-75.530921122,6
2012-07,5.139635357,-75.953538705,5
2012-07,4.918349676,-75.942753858,2
2012-07,5.200398696,-75.867938933,23
2012-07,4.842021144,-75.669936549,59
2012-07,5.320295966,-75.804366589,3
2012-07,4.988127679,-76.008226782,9
2012-07,4.904704187,-75.852081623,44
2012-07,4.942936185,-75.753213896,2
2012-07,4.803662773,-75.795790934,99
2012-07,5.323906864,-75.713396832,2
2012-07,4.833789828,-75.549501744,19
2012-07,5.076100313,-76.02286946,12
2012-07,5.955617327,-73.623452292,1
2012-07,7.054074558,-73.782116461,32
2012-07,7.155833544,-73.111569971,218
2012-07,6.35099819,-73.061013821,2
2012-07,6.40972961,-74.170304269,2
2012-07,6.608966483,-73.05897888,1
2012-07,7.524284721,-73.181581916,1
2012-07,7.079704598,-73.067992503,51
2012-07,6.976734127,-73.205267004,28
2012-07,7.204060063,-73.291380974,6
2012-07,6.720222349,-72.738410914,3
2012-07,6.97082104,-73.014811964,19
2012-07,6.685278856,-73.957612558,1
2012-07,7.398198257,-73.835469604,1
2012-07,7.4065422,-73.571318074,8
2012-07,6.550778765,-73.118879111,11
2012-07,6.00741043,-73.690572558,1
2012-07,9.160624283,-75.238581777,9
2012-07,9.394449802,-75.6574915,1
2012-07,9.422380117,-75.21302191,1
2012-07,9.549655271,-75.188559161,3
2012-07,9.165188649,-75.360274217,2
2012-07,8.835634919,-74.964693983,3
2012-07,9.292019071,-75.213635785,1
2012-07,9.256299047,-75.093970889,2
2012-07,8.589220102,-75.172499549,4
2012-07,9.533810567,-75.535434694,2
2012-07,9.316673928,-75.431749665,23
2012-07,4.406971283,-75.497459183,2
2012-07,3.743693084,-75.589866342,3
2012-07,3.98252395,-74.689369077,1
2012-07,4.166476969,-74.893529408,9
2012-07,4.242813257,-74.837086379,4
2012-07,5.186694812,-75.052289947,5
2012-07,4.076501341,-74.97657287,1
2012-07,5.179416561,-74.783030938,7
2012-07,4.451921427,-75.252590995,52
2012-07,4.877936755,-75.047630757,3
2012-07,4.193215498,-74.605174974,7
2012-07,3.937793962,-75.278243144,2
2012-07,4.216730954,-75.347583635,1
2012-07,4.795927292,-76.029630488,3
2012-07,4.393118861,-76.349820385,1
2012-07,3.493340766,-77.118728315,39
2012-07,4.308997973,-75.836725668,27
2012-07,3.382091564,-76.383176631,20
2012-07,4.70684716,-75.917908459,18
2012-07,3.649822218,-76.720393465,27
2012-07,4.756063701,-76.215028258,1
2012-07,3.656072873,-76.308417837,17
2012-07,4.539979729,-76.287627013,1
2012-07,4.917562873,-76.066010008,1
2012-07,3.304104295,-76.164773067,5
2012-07,3.74410441,-76.19082004,4
2012-07,3.759414991,-76.345182773,5
2012-07,3.819854318,-75.983124185,7
2012-07,3.213892389,-76.627604178,12
2012-07,3.694303106,-76.589899052,1
2012-07,4.537937391,-76.103289827,5
2012-07,4.483511142,-75.966773027,1
2012-07,3.558392876,-76.227799721,55
2012-07,3.42063665,-76.178418412,9
2012-07,3.806494973,-76.534898533,3
2012-07,4.109500298,-76.371054433,2
2012-07,4.443571848,-76.168242493,11
2012-07,3.98143244,-76.208361678,2
2012-07,3.399043723,-76.576492589,330
2012-07,4.193411919,-75.888181633,20
2012-07,4.233268116,-76.342926988,1
2012-07,4.02840797,-76.032503793,67
2012-07,3.74365889,-76.470647175,2
2012-07,3.904130354,-76.390804349,4
2012-07,3.595913669,-76.5109879,10
2012-07,4.35359875,-76.050653363,5
2012-07,4.262454746,-69.521404835,1
2012-07,5.517593607,-69.620440535,1
2012-08,-3.530058784,-70.04513691,6
2012-08,5.803728154,-75.438473525,5
2012-08,6.032921994,-75.708003098,8
2012-08,6.977788843,-74.981239298,5
2012-08,5.604993248,-75.941283908,22
2012-08,7.193110778,-75.108489539,2
2012-08,6.293546613,-75.917369269,1
2012-08,7.86047815,-76.582362643,21
2012-08,5.708114524,-75.094697954,1
2012-08,6.443417935,-75.329240854,7
2012-08,6.358841086,-75.589735878,85
2012-08,5.727081285,-75.986891074,4
2012-08,6.185783612,-75.956492463,2
2012-08,6.80906489,-75.912065947,6
2012-08,6.423463639,-75.99351498,1
2012-08,6.054446841,-75.626426743,15
2012-08,6.33797388,-74.733548173,1
2012-08,5.555275296,-75.630820964,3
2012-08,7.757967437,-76.643746573,5
2012-08,7.867941792,-75.035018239,10
2012-08,7.631665644,-76.639642127,10
2012-08,6.550065431,-75.08254116,3
2012-08,5.840995666,-76.010652526,14
2012-08,6.005593074,-75.160154033,3
2012-08,6.057468678,-75.900146783,1
2012-08,6.351882893,-75.50075633,16
2012-08,7.665155105,-75.223697441,1
2012-08,6.992243782,-76.314263284,6
2012-08,6.492403905,-75.422276872,5
2012-08,7.704633351,-74.664277263,2
2012-08,5.978078841,-75.263536102,8
2012-08,6.124209495,-75.252122776,1
2012-08,6.594656004,-75.559130833,1
2012-08,6.154394922,-75.546867788,38
2012-08,5.887702934,-75.679262419,16
2012-08,6.691364773,-76.33199656,1
2012-08,6.663095863,-75.948046628,1
2012-08,6.379745895,-75.447957442,10
2012-08,6.861576325,-75.225913027,1
2012-08,6.266625703,-75.437308008,3
