MES,CANTIDAD,LATITUD,LONGITUD
2011-11,1,10.793293019,-74.922194906
2012-01,8,10.793293019,-74.922194906
2012-02,3,10.793293019,-74.922194906
2012-03,6,10.793293019,-74.922194906
2012-04,4,10.793293019,-74.922194906
2012-05,2,10.793293019,-74.922194906
2012-06,8,10.793293019,-74.922194906
2012-07,1,10.793293019,-74.922194906
2012-08,7,10.793293019,-74.922194906
2012-09,9,10.793293019,-74.922194906
2012-10,6,10.793293019,-74.922194906
2012-11,6,10.793293019,-74.922194906
2012-12,3,10.793293019,-74.922194906
2013-01,2,10.793293019,-74.922194906
2013-02,4,10.793293019,-74.922194906
2013-03,7,10.793293019,-74.922194906
2013-04,8,10.793293019,-74.922194906
2013-05,4,10.793293019,-74.922194906
2013-06,7,10.793293019,-74.922194906
2013-07,4,10.793293019,-74.922194906
2013-08,13,10.793293019,-74.922194906
2013-09,17,10.793293019,-74.922194906
2013-10,5,10.793293019,-74.922194906
2013-11,11,10.793293019,-74.922194906
2013-12,2,10.793293019,-74.922194906
2014-01,14,10.793293019,-74.922194906
2014-02,11,10.793293019,-74.922194906
2014-03,17,10.793293019,-74.922194906
2014-04,4,10.793293019,-74.922194906
2014-05,5,10.793293019,-74.922194906
2014-06,11,10.793293019,-74.922194906
2014-07,5,10.793293019,-74.922194906
2014-08,6,10.793293019,-74.922194906
2014-09,5,10.793293019,-74.922194906
2014-10,3,10.793293019,-74.922194906
2014-11,1,10.793293019,-74.922194906
2014-12,1,10.793293019,-74.922194906
2015-01,7,10.793293019,-74.922194906
2015-02,6,10.793293019,-74.922194906
2015-03,9,10.793293019,-74.922194906
2015-04,14,10.793293019,-74.922194906
2015-05,11,10.793293019,-74.922194906
2015-06,6,10.793293019,-74.922194906
2015-07,7,10.793293019,-74.922194906
2015-08,4,10.793293019,-74.922194906
2015-09,4,10.793293019,-74.922194906
2015-10,2,10.793293019,-74.922194906
2015-11,7,10.793293019,-74.922194906
2010-01,1,10.796346583,-74.177983168
2010-02,5,10.796346583,-74.177983168
2010-03,4,10.796346583,-74.177983168
2010-04,3,10.796346583,-74.177983168
2010-05,2,10.796346583,-74.177983168
2010-06,5,10.796346583,-74.177983168
2010-07,8,10.796346583,-74.177983168
2010-08,4,10.796346583,-74.177983168
2010-09,1,10.796346583,-74.177983168
2010-11,2,10.796346583,-74.177983168
2010-12,1,10.796346583,-74.177983168
2011-01,1,10.796346583,-74.177983168
2011-02,2,10.796346583,-74.177983168
2011-03,2,10.796346583,-74.177983168
2011-04,2,10.796346583,-74.177983168
2011-05,3,10.796346583,-74.177983168
2011-06,1,10.796346583,-74.177983168
2011-07,6,10.796346583,-74.177983168
2011-08,6,10.796346583,-74.177983168
2011-09,4,10.796346583,-74.177983168
2011-10,1,10.796346583,-74.177983168
2011-11,1,10.796346583,-74.177983168
2012-01,5,10.796346583,-74.177983168
2012-02,2,10.796346583,-74.177983168
2012-03,2,10.796346583,-74.177983168
2012-04,4,10.796346583,-74.177983168
2012-05,5,10.796346583,-74.177983168
2012-06,3,10.796346583,-74.177983168
2012-07,1,10.796346583,-74.177983168
2012-08,10,10.796346583,-74.177983168
2012-09,8,10.796346583,-74.177983168
2012-10,3,10.796346583,-74.177983168
2013-01,8,10.796346583,-74.177983168
2013-02,4,10.796346583,-74.177983168
2013-03,4,10.796346583,-74.177983168
2013-04,8,10.796346583,-74.177983168
2013-05,19,10.796346583,-74.177983168
2013-06,6,10.796346583,-74.177983168
2013-07,3,10.796346583,-74.177983168
2013-08,4,10.796346583,-74.177983168
2013-09,5,10.796346583,-74.177983168
2013-10,4,10.796346583,-74.177983168
2013-11,6,10.796346583,-74.177983168
2013-12,5,10.796346583,-74.177983168
2014-01,10,10.796346583,-74.177983168
2014-02,6,10.796346583,-74.177983168
2014-03,5,10.796346583,-74.177983168
2014-04,4,10.796346583,-74.177983168
2014-05,4,10.796346583,-74.177983168
2014-06,2,10.796346583,-74.177983168
2014-07,1,10.796346583,-74.177983168
2014-08,8,10.796346583,-74.177983168
2014-09,2,10.796346583,-74.177983168
2014-10,16,10.796346583,-74.177983168
2014-11,3,10.796346583,-74.177983168
2014-12,1,10.796346583,-74.177983168
2015-01,9,10.796346583,-74.177983168
2015-02,7,10.796346583,-74.177983168
2015-03,10,10.796346583,-74.177983168
2015-04,3,10.796346583,-74.177983168
2015-05,3,10.796346583,-74.177983168
2015-06,5,10.796346583,-74.177983168
2015-07,4,10.796346583,-74.177983168
2015-08,1,10.796346583,-74.177983168
2015-09,1,10.796346583,-74.177983168
2015-10,5,10.796346583,-74.177983168
2015-11,3,10.796346583,-74.177983168
2015-12,1,10.796346583,-74.177983168
2010-01,2,10.798940151,-74.768796603
2010-02,8,10.798940151,-74.768796603
2010-03,6,10.798940151,-74.768796603
2010-04,6,10.798940151,-74.768796603
2010-05,5,10.798940151,-74.768796603
2010-06,3,10.798940151,-74.768796603
2010-07,10,10.798940151,-74.768796603
2010-08,5,10.798940151,-74.768796603
2010-09,2,10.798940151,-74.768796603
2010-10,3,10.798940151,-74.768796603
2010-11,1,10.798940151,-74.768796603
2011-01,1,10.798940151,-74.768796603
2011-02,2,10.798940151,-74.768796603
2011-03,10,10.798940151,-74.768796603
2011-04,8,10.798940151,-74.768796603
2011-05,4,10.798940151,-74.768796603
2011-06,3,10.798940151,-74.768796603
2011-07,2,10.798940151,-74.768796603
2011-08,2,10.798940151,-74.768796603
2011-09,6,10.798940151,-74.768796603
2011-11,2,10.798940151,-74.768796603
2011-12,2,10.798940151,-74.768796603
2012-01,2,10.798940151,-74.768796603
2012-02,2,10.798940151,-74.768796603
2012-03,1,10.798940151,-74.768796603
2012-04,8,10.798940151,-74.768796603
2012-05,5,10.798940151,-74.768796603
2012-06,1,10.798940151,-74.768796603
2012-07,1,10.798940151,-74.768796603
2012-08,5,10.798940151,-74.768796603
2012-09,4,10.798940151,-74.768796603
2012-10,1,10.798940151,-74.768796603
2012-11,1,10.798940151,-74.768796603
2012-12,2,10.798940151,-74.768796603
2013-01,8,10.798940151,-74.768796603
2013-02,7,10.798940151,-74.768796603
2013-03,6,10.798940151,-74.768796603
2013-04,4,10.798940151,-74.768796603
2013-05,7,10.798940151,-74.768796603
2013-06,3,10.798940151,-74.768796603
2013-07,6,10.798940151,-74.768796603
2013-08,6,10.798940151,-74.768796603
2013-09,4,10.798940151,-74.768796603
2013-10,4,10.798940151,-74.768796603
2013-11,5,10.798940151,-74.768796603
2013-12,1,10.798940151,-74.768796603
2014-01,12,10.798940151,-74.768796603
2014-02,8,10.798940151,-74.768796603
2014-03,6,10.798940151,-74.768796603
2014-04,8,10.798940151,-74.768796603
2014-05,9,10.798940151,-74.768796603
2014-06,11,10.798940151,-74.768796603
2014-07,2,10.798940151,-74.768796603
2014-08,5,10.798940151,-74.768796603
2014-09,3,10.798940151,-74.768796603
2014-10,3,10.798940151,-74.768796603
2015-01,9,10.798940151,-74.768796603
2015-02,7,10.798940151,-74.768796603
2015-03,6,10.798940151,-74.768796603
2015-04,8,10.798940151,-74.768796603
2015-05,5,10.798940151,-74.768796603
2015-06,10,10.798940151,-74.768796603
2015-07,4,10.798940151,-74.768796603
2015-08,7,10.798940151,-74.768796603
2015-09,5,10.798940151,-74.768796603
2015-10,1,10.798940151,-74.768796603
2010-01,4,10.81311496,-73.086599864
2010-02,4,10.81311496,-73.086599864
2010-03,2,10.81311496,-73.086599864
2010-05,1,10.81311496,-73.086599864
2010-06,1,10.81311496,-73.086599864
2010-10,5,10.81311496,-73.086599864
2010-12,1,10.81311496,-73.086599864
2011-02,2,10.81311496,-73.086599864
2011-03,3,10.81311496,-73.086599864
2011-06,2,10.81311496,-73.086599864
2011-07,3,10.81311496,-73.086599864
2011-09,1,10.81311496,-73.086599864
2011-10,1,10.81311496,-73.086599864
2011-11,4,10.81311496,-73.086599864
2011-12,1,10.81311496,-73.086599864
2012-01,1,10.81311496,-73.086599864
2012-03,4,10.81311496,-73.086599864
2012-04,1,10.81311496,-73.086599864
2012-05,4,10.81311496,-73.086599864
2012-06,3,10.81311496,-73.086599864
2012-07,2,10.81311496,-73.086599864
2012-09,1,10.81311496,-73.086599864
2012-11,2,10.81311496,-73.086599864
2013-01,2,10.81311496,-73.086599864
2013-02,1,10.81311496,-73.086599864
2013-04,2,10.81311496,-73.086599864
2013-05,12,10.81311496,-73.086599864
2013-06,1,10.81311496,-73.086599864
2013-07,8,10.81311496,-73.086599864
2013-10,1,10.81311496,-73.086599864
2014-01,2,10.81311496,-73.086599864
2014-02,3,10.81311496,-73.086599864
2014-03,2,10.81311496,-73.086599864
2014-05,4,10.81311496,-73.086599864
2014-06,3,10.81311496,-73.086599864
2014-07,2,10.81311496,-73.086599864
2014-08,1,10.81311496,-73.086599864
2014-09,5,10.81311496,-73.086599864
2014-10,4,10.81311496,-73.086599864
2014-11,3,10.81311496,-73.086599864
2015-01,3,10.81311496,-73.086599864
2015-02,5,10.81311496,-73.086599864
2015-03,1,10.81311496,-73.086599864
2015-04,1,10.81311496,-73.086599864
2015-05,3,10.81311496,-73.086599864
2015-06,1,10.81311496,-73.086599864
2015-07,5,10.81311496,-73.086599864
2015-08,1,10.81311496,-73.086599864
2015-09,2,10.81311496,-73.086599864
2010-01,1,10.823065032,-75.078419039
2010-02,2,10.823065032,-75.078419039
2010-03,1,10.823065032,-75.078419039
2010-09,1,10.823065032,-75.078419039
2010-11,1,10.823065032,-75.078419039
2011-01,1,10.823065032,-75.078419039
2011-03,1,10.823065032,-75.078419039
2011-05,2,10.823065032,-75.078419039
2011-06,3,10.823065032,-75.078419039
2011-08,2,10.823065032,-75.078419039
2011-09,1,10.823065032,-75.078419039
2012-01,1,10.823065032,-75.078419039
2012-02,1,10.823065032,-75.078419039
2012-03,1,10.823065032,-75.078419039
2012-04,3,10.823065032,-75.078419039
2012-05,1,10.823065032,-75.078419039
2012-06,1,10.823065032,-75.078419039
2013-01,2,10.823065032,-75.078419039
2013-02,1,10.823065032,-75.078419039
2013-08,1,10.823065032,-75.078419039
2013-09,1,10.823065032,-75.078419039
2013-10,1,10.823065032,-75.078419039
2013-11,1,10.823065032,-75.078419039
2013-12,1,10.823065032,-75.078419039
2014-01,4,10.823065032,-75.078419039
2014-02,2,10.823065032,-75.078419039
2014-05,3,10.823065032,-75.078419039
2014-06,1,10.823065032,-75.078419039
2014-08,1,10.823065032,-75.078419039
2014-10,1,10.823065032,-75.078419039
2015-01,1,10.823065032,-75.078419039
2015-02,1,10.823065032,-75.078419039
2015-03,2,10.823065032,-75.078419039
2015-04,4,10.823065032,-75.078419039
2015-06,1,10.823065032,-75.078419039
2015-09,1,10.823065032,-75.078419039
2015-10,1,10.823065032,-75.078419039
2015-11,2,10.823065032,-75.078419039
2010-03,1,10.8283716,-72.801817799
2010-05,1,10.8283716,-72.801817799
2010-06,1,10.8283716,-72.801817799
2010-07,4,10.8283716,-72.801817799
2010-09,5,10.8283716,-72.801817799
2011-01,1,10.8283716,-72.801817799
2011-02,1,10.8283716,-72.801817799
2011-06,1,10.8283716,-72.801817799
2011-07,1,10.8283716,-72.801817799
2011-08,2,10.8283716,-72.801817799
2011-10,2,10.8283716,-72.801817799
2011-11,2,10.8283716,-72.801817799
2011-12,2,10.8283716,-72.801817799
2012-01,3,10.8283716,-72.801817799
2012-03,3,10.8283716,-72.801817799
2012-05,3,10.8283716,-72.801817799
2012-08,1,10.8283716,-72.801817799
2012-10,1,10.8283716,-72.801817799
2012-11,2,10.8283716,-72.801817799
2012-12,2,10.8283716,-72.801817799
2013-01,2,10.8283716,-72.801817799
2013-02,2,10.8283716,-72.801817799
2013-03,4,10.8283716,-72.801817799
2013-04,5,10.8283716,-72.801817799
2013-05,4,10.8283716,-72.801817799
2013-06,2,10.8283716,-72.801817799
2013-07,4,10.8283716,-72.801817799
2013-08,3,10.8283716,-72.801817799
2013-09,3,10.8283716,-72.801817799
2013-10,1,10.8283716,-72.801817799
2014-01,5,10.8283716,-72.801817799
2014-03,7,10.8283716,-72.801817799
2014-05,2,10.8283716,-72.801817799
2014-07,2,10.8283716,-72.801817799
2014-08,3,10.8283716,-72.801817799
2014-09,3,10.8283716,-72.801817799
2014-10,2,10.8283716,-72.801817799
2014-12,4,10.8283716,-72.801817799
2015-01,1,10.8283716,-72.801817799
2015-02,2,10.8283716,-72.801817799
2015-03,2,10.8283716,-72.801817799
2015-04,1,10.8283716,-72.801817799
2015-05,3,10.8283716,-72.801817799
2015-06,2,10.8283716,-72.801817799
2015-07,2,10.8283716,-72.801817799
2015-08,7,10.8283716,-72.801817799
2015-09,1,10.8283716,-72.801817799
2010-01,1,10.847589014,-74.360579422
2010-02,4,10.847589014,-74.360579422
2010-03,6,10.847589014,-74.360579422
2010-04,7,10.847589014,-74.360579422
2010-05,2,10.847589014,-74.360579422
2010-08,3,10.847589014,-74.360579422
2010-09,2,10.847589014,-74.360579422
2010-10,1,10.847589014,-74.360579422
2010-11,1,10.847589014,-74.360579422
2010-12,1,10.847589014,-74.360579422
2011-02,2,10.847589014,-74.360579422
2011-03,11,10.847589014,-74.360579422
2011-04,5,10.847589014,-74.360579422
2011-05,3,10.847589014,-74.360579422
2011-06,3,10.847589014,-74.360579422
2011-07,2,10.847589014,-74.360579422
2011-08,6,10.847589014,-74.360579422
2011-09,5,10.847589014,-74.360579422
2011-10,5,10.847589014,-74.360579422
2011-11,1,10.847589014,-74.360579422
2011-12,3,10.847589014,-74.360579422
2012-01,1,10.847589014,-74.360579422
2012-03,10,10.847589014,-74.360579422
2012-04,2,10.847589014,-74.360579422
2012-06,4,10.847589014,-74.360579422
2012-08,1,10.847589014,-74.360579422
2012-09,6,10.847589014,-74.360579422
2012-10,2,10.847589014,-74.360579422
2012-11,4,10.847589014,-74.360579422
2013-01,1,10.847589014,-74.360579422
2013-02,4,10.847589014,-74.360579422
2013-03,5,10.847589014,-74.360579422
2013-04,1,10.847589014,-74.360579422
2013-05,5,10.847589014,-74.360579422
2013-06,2,10.847589014,-74.360579422
2013-07,2,10.847589014,-74.360579422
2013-08,1,10.847589014,-74.360579422
2013-09,2,10.847589014,-74.360579422
2013-10,4,10.847589014,-74.360579422
2013-11,4,10.847589014,-74.360579422
2013-12,3,10.847589014,-74.360579422
2014-01,2,10.847589014,-74.360579422
2014-02,5,10.847589014,-74.360579422
2014-03,5,10.847589014,-74.360579422
2014-04,1,10.847589014,-74.360579422
2014-05,3,10.847589014,-74.360579422
2014-06,1,10.847589014,-74.360579422
2014-08,1,10.847589014,-74.360579422
2014-09,4,10.847589014,-74.360579422
2014-10,2,10.847589014,-74.360579422
2014-11,1,10.847589014,-74.360579422
2014-12,1,10.847589014,-74.360579422
2015-01,1,10.847589014,-74.360579422
2015-02,4,10.847589014,-74.360579422
2015-03,2,10.847589014,-74.360579422
2015-04,7,10.847589014,-74.360579422
2015-05,2,10.847589014,-74.360579422
2015-06,3,10.847589014,-74.360579422
2015-09,1,10.847589014,-74.360579422
2015-10,1,10.847589014,-74.360579422
2015-12,2,10.847589014,-74.360579422
2010-01,6,10.848288642,-74.806175549
2010-02,7,10.848288642,-74.806175549
2010-03,3,10.848288642,-74.806175549
2010-04,5,10.848288642,-74.806175549
2010-05,6,10.848288642,-74.806175549
2010-06,5,10.848288642,-74.806175549
2010-07,5,10.848288642,-74.806175549
2010-08,1,10.848288642,-74.806175549
2010-09,3,10.848288642,-74.806175549
2010-10,3,10.848288642,-74.806175549
2010-11,6,10.848288642,-74.806175549
2010-12,2,10.848288642,-74.806175549
2011-01,7,10.848288642,-74.806175549
2011-02,4,10.848288642,-74.806175549
2011-03,7,10.848288642,-74.806175549
2011-04,8,10.848288642,-74.806175549
2011-05,8,10.848288642,-74.806175549
2011-06,2,10.848288642,-74.806175549
2011-07,3,10.848288642,-74.806175549
2011-08,8,10.848288642,-74.806175549
2011-09,4,10.848288642,-74.806175549
2011-10,13,10.848288642,-74.806175549
2011-11,5,10.848288642,-74.806175549
2011-12,3,10.848288642,-74.806175549
2012-01,5,10.848288642,-74.806175549
2012-02,11,10.848288642,-74.806175549
2012-03,11,10.848288642,-74.806175549
2012-04,7,10.848288642,-74.806175549
2012-05,6,10.848288642,-74.806175549
2012-06,4,10.848288642,-74.806175549
2012-07,10,10.848288642,-74.806175549
2012-08,11,10.848288642,-74.806175549
2012-09,14,10.848288642,-74.806175549
2012-10,5,10.848288642,-74.806175549
2012-11,2,10.848288642,-74.806175549
2012-12,2,10.848288642,-74.806175549
2013-01,21,10.848288642,-74.806175549
2013-02,8,10.848288642,-74.806175549
2013-03,16,10.848288642,-74.806175549
2013-04,26,10.848288642,-74.806175549
2013-05,18,10.848288642,-74.806175549
2013-06,18,10.848288642,-74.806175549
2013-07,21,10.848288642,-74.806175549
2013-08,16,10.848288642,-74.806175549
2013-09,17,10.848288642,-74.806175549
2013-10,17,10.848288642,-74.806175549
2013-11,6,10.848288642,-74.806175549
2013-12,6,10.848288642,-74.806175549
2014-01,38,10.848288642,-74.806175549
2014-02,13,10.848288642,-74.806175549
2014-03,17,10.848288642,-74.806175549
2014-04,13,10.848288642,-74.806175549
2014-05,8,10.848288642,-74.806175549
2014-06,31,10.848288642,-74.806175549
2014-07,27,10.848288642,-74.806175549
2014-08,43,10.848288642,-74.806175549
2014-09,20,10.848288642,-74.806175549
2014-10,6,10.848288642,-74.806175549
2014-11,2,10.848288642,-74.806175549
2014-12,6,10.848288642,-74.806175549
2015-01,23,10.848288642,-74.806175549
2015-02,20,10.848288642,-74.806175549
2015-03,11,10.848288642,-74.806175549
2015-04,9,10.848288642,-74.806175549
2015-05,22,10.848288642,-74.806175549
2015-06,13,10.848288642,-74.806175549
2015-07,10,10.848288642,-74.806175549
2015-08,4,10.848288642,-74.806175549
2015-09,3,10.848288642,-74.806175549
2015-10,6,10.848288642,-74.806175549
2015-11,5,10.848288642,-74.806175549
2015-12,3,10.848288642,-74.806175549
2010-01,10,10.857545516,-74.025004934
2010-02,12,10.857545516,-74.025004934
2010-03,7,10.857545516,-74.025004934
2010-04,12,10.857545516,-74.025004934
2010-05,11,10.857545516,-74.025004934
2010-06,6,10.857545516,-74.025004934
2010-07,11,10.857545516,-74.025004934
2010-08,18,10.857545516,-74.025004934
2010-09,11,10.857545516,-74.025004934
2010-10,9,10.857545516,-74.025004934
2010-11,4,10.857545516,-74.025004934
2010-12,6,10.857545516,-74.025004934
2011-01,13,10.857545516,-74.025004934
2011-02,5,10.857545516,-74.025004934
2011-03,5,10.857545516,-74.025004934
2011-04,8,10.857545516,-74.025004934
2011-05,12,10.857545516,-74.025004934
2011-06,8,10.857545516,-74.025004934
2011-07,6,10.857545516,-74.025004934
2011-08,18,10.857545516,-74.025004934
2011-09,14,10.857545516,-74.025004934
2011-10,11,10.857545516,-74.025004934
2011-11,7,10.857545516,-74.025004934
2011-12,1,10.857545516,-74.025004934
2012-01,6,10.857545516,-74.025004934
2012-02,12,10.857545516,-74.025004934
2012-03,9,10.857545516,-74.025004934
2012-04,7,10.857545516,-74.025004934
2012-05,9,10.857545516,-74.025004934
2012-06,5,10.857545516,-74.025004934
2012-07,5,10.857545516,-74.025004934
2012-08,8,10.857545516,-74.025004934
2012-09,9,10.857545516,-74.025004934
2012-10,7,10.857545516,-74.025004934
2012-11,12,10.857545516,-74.025004934
2012-12,7,10.857545516,-74.025004934
2013-01,9,10.857545516,-74.025004934
2013-02,11,10.857545516,-74.025004934
2013-03,12,10.857545516,-74.025004934
2013-04,19,10.857545516,-74.025004934
2013-05,8,10.857545516,-74.025004934
2013-06,2,10.857545516,-74.025004934
2013-07,11,10.857545516,-74.025004934
2013-08,20,10.857545516,-74.025004934
2013-09,14,10.857545516,-74.025004934
2013-10,6,10.857545516,-74.025004934
2013-11,5,10.857545516,-74.025004934
2013-12,12,10.857545516,-74.025004934
2014-01,13,10.857545516,-74.025004934
2014-02,21,10.857545516,-74.025004934
2014-03,26,10.857545516,-74.025004934
2014-04,14,10.857545516,-74.025004934
2014-05,17,10.857545516,-74.025004934
2014-06,8,10.857545516,-74.025004934
2014-07,9,10.857545516,-74.025004934
2014-08,10,10.857545516,-74.025004934
2014-09,10,10.857545516,-74.025004934
2014-10,15,10.857545516,-74.025004934
2014-11,24,10.857545516,-74.025004934
2014-12,11,10.857545516,-74.025004934
2015-01,16,10.857545516,-74.025004934
2015-02,15,10.857545516,-74.025004934
2015-03,25,10.857545516,-74.025004934
2015-04,17,10.857545516,-74.025004934
2015-05,27,10.857545516,-74.025004934
2015-06,17,10.857545516,-74.025004934
2015-07,17,10.857545516,-74.025004934
2015-08,11,10.857545516,-74.025004934
2015-09,14,10.857545516,-74.025004934
2015-10,3,10.857545516,-74.025004934
2015-11,10,10.857545516,-74.025004934
2015-12,6,10.857545516,-74.025004934
2010-01,4,10.89027616,-74.629660378
2010-03,2,10.89027616,-74.629660378
2010-04,1,10.89027616,-74.629660378
2010-05,3,10.89027616,-74.629660378
2010-06,3,10.89027616,-74.629660378
2010-08,5,10.89027616,-74.629660378
2010-09,6,10.89027616,-74.629660378
2011-03,2,10.89027616,-74.629660378
2011-06,2,10.89027616,-74.629660378
2011-08,3,10.89027616,-74.629660378
2011-09,6,10.89027616,-74.629660378
2012-01,1,10.89027616,-74.629660378
2012-03,2,10.89027616,-74.629660378
2012-05,3,10.89027616,-74.629660378
2012-06,2,10.89027616,-74.629660378
2012-07,1,10.89027616,-74.629660378
2012-08,4,10.89027616,-74.629660378
2012-10,3,10.89027616,-74.629660378
2013-01,2,10.89027616,-74.629660378
2013-02,5,10.89027616,-74.629660378
2013-03,1,10.89027616,-74.629660378
2013-04,1,10.89027616,-74.629660378
2013-08,2,10.89027616,-74.629660378
2013-09,8,10.89027616,-74.629660378
2013-10,3,10.89027616,-74.629660378
2013-11,2,10.89027616,-74.629660378
2014-02,7,10.89027616,-74.629660378
2014-03,2,10.89027616,-74.629660378
2014-04,1,10.89027616,-74.629660378
2014-05,2,10.89027616,-74.629660378
2014-06,3,10.89027616,-74.629660378
2014-07,4,10.89027616,-74.629660378
2014-11,2,10.89027616,-74.629660378
2015-02,3,10.89027616,-74.629660378
2015-03,7,10.89027616,-74.629660378
2015-04,3,10.89027616,-74.629660378
2015-05,3,10.89027616,-74.629660378
2015-06,5,10.89027616,-74.629660378
2015-10,2,10.89027616,-74.629660378
2015-11,1,10.89027616,-74.629660378
2015-12,1,10.89027616,-74.629660378
2010-02,1,10.897719907,-74.887087876
2010-03,4,10.897719907,-74.887087876
2010-05,2,10.897719907,-74.887087876
2010-07,3,10.897719907,-74.887087876
2010-08,2,10.897719907,-74.887087876
2010-10,2,10.897719907,-74.887087876
2010-11,2,10.897719907,-74.887087876
2011-02,3,10.897719907,-74.887087876
2011-05,5,10.897719907,-74.887087876
2011-06,1,10.897719907,-74.887087876
2011-08,4,10.897719907,-74.887087876
2011-09,1,10.897719907,-74.887087876
2011-11,1,10.897719907,-74.887087876
2012-01,7,10.897719907,-74.887087876
2012-02,3,10.897719907,-74.887087876
2012-03,6,10.897719907,-74.887087876
2012-04,1,10.897719907,-74.887087876
2012-05,9,10.897719907,-74.887087876
2012-06,3,10.897719907,-74.887087876
2012-07,2,10.897719907,-74.887087876
2012-08,2,10.897719907,-74.887087876
2012-09,6,10.897719907,-74.887087876
2012-10,3,10.897719907,-74.887087876
2012-11,1,10.897719907,-74.887087876
2012-12,1,10.897719907,-74.887087876
2013-01,4,10.897719907,-74.887087876
2013-02,1,10.897719907,-74.887087876
2013-03,5,10.897719907,-74.887087876
2013-04,2,10.897719907,-74.887087876
2013-05,2,10.897719907,-74.887087876
2013-06,6,10.897719907,-74.887087876
2013-08,7,10.897719907,-74.887087876
2013-09,3,10.897719907,-74.887087876
2013-10,4,10.897719907,-74.887087876
2013-11,2,10.897719907,-74.887087876
2013-12,2,10.897719907,-74.887087876
2014-01,11,10.897719907,-74.887087876
2014-02,4,10.897719907,-74.887087876
2014-03,2,10.897719907,-74.887087876
2014-04,3,10.897719907,-74.887087876
2014-05,6,10.897719907,-74.887087876
2014-06,2,10.897719907,-74.887087876
2014-07,1,10.897719907,-74.887087876
2014-08,3,10.897719907,-74.887087876
2014-09,6,10.897719907,-74.887087876
2014-10,5,10.897719907,-74.887087876
2014-12,1,10.897719907,-74.887087876
2015-01,2,10.897719907,-74.887087876
2015-02,3,10.897719907,-74.887087876
2015-04,5,10.897719907,-74.887087876
2015-05,8,10.897719907,-74.887087876
2015-06,5,10.897719907,-74.887087876
2015-07,5,10.897719907,-74.887087876
2015-09,1,10.897719907,-74.887087876
2015-10,8,10.897719907,-74.887087876
2015-11,1,10.897719907,-74.887087876
2015-12,1,10.897719907,-74.887087876
2010-01,36,10.906906595,-74.778424903
2010-02,26,10.906906595,-74.778424903
2010-03,34,10.906906595,-74.778424903
2010-04,27,10.906906595,-74.778424903
2010-05,19,10.906906595,-74.778424903
2010-06,18,10.906906595,-74.778424903
2010-07,23,10.906906595,-74.778424903
2010-08,13,10.906906595,-74.778424903
2010-09,22,10.906906595,-74.778424903
2010-10,24,10.906906595,-74.778424903
2010-11,8,10.906906595,-74.778424903
2010-12,8,10.906906595,-74.778424903
2011-01,17,10.906906595,-74.778424903
2011-02,19,10.906906595,-74.778424903
2011-03,20,10.906906595,-74.778424903
2011-04,17,10.906906595,-74.778424903
2011-05,37,10.906906595,-74.778424903
2011-06,25,10.906906595,-74.778424903
2011-07,21,10.906906595,-74.778424903
2011-08,19,10.906906595,-74.778424903
2011-09,26,10.906906595,-74.778424903
2011-10,25,10.906906595,-74.778424903
2011-11,19,10.906906595,-74.778424903
2011-12,9,10.906906595,-74.778424903
2012-01,28,10.906906595,-74.778424903
2012-02,29,10.906906595,-74.778424903
2012-03,23,10.906906595,-74.778424903
2012-04,20,10.906906595,-74.778424903
2012-05,32,10.906906595,-74.778424903
2012-06,31,10.906906595,-74.778424903
2012-07,31,10.906906595,-74.778424903
2012-08,33,10.906906595,-74.778424903
2012-09,15,10.906906595,-74.778424903
2012-10,24,10.906906595,-74.778424903
2012-12,4,10.906906595,-74.778424903
2013-01,23,10.906906595,-74.778424903
2013-02,26,10.906906595,-74.778424903
2013-03,23,10.906906595,-74.778424903
2013-04,48,10.906906595,-74.778424903
2013-05,54,10.906906595,-74.778424903
2013-06,22,10.906906595,-74.778424903
2013-07,25,10.906906595,-74.778424903
2013-08,53,10.906906595,-74.778424903
2013-09,43,10.906906595,-74.778424903
2013-10,42,10.906906595,-74.778424903
2013-11,43,10.906906595,-74.778424903
2013-12,30,10.906906595,-74.778424903
2014-01,65,10.906906595,-74.778424903
2014-02,55,10.906906595,-74.778424903
2014-03,41,10.906906595,-74.778424903
2014-04,64,10.906906595,-74.778424903
2014-05,44,10.906906595,-74.778424903
2014-06,47,10.906906595,-74.778424903
2014-07,34,10.906906595,-74.778424903
2014-08,67,10.906906595,-74.778424903
2014-09,34,10.906906595,-74.778424903
2014-10,15,10.906906595,-74.778424903
2014-11,5,10.906906595,-74.778424903
2014-12,8,10.906906595,-74.778424903
2015-01,35,10.906906595,-74.778424903
2015-02,37,10.906906595,-74.778424903
2015-03,70,10.906906595,-74.778424903
2015-04,31,10.906906595,-74.778424903
2015-05,43,10.906906595,-74.778424903
2015-06,49,10.906906595,-74.778424903
2015-07,27,10.906906595,-74.778424903
2015-08,21,10.906906595,-74.778424903
2015-09,23,10.906906595,-74.778424903
2015-10,21,10.906906595,-74.778424903
2015-11,15,10.906906595,-74.778424903
2015-12,7,10.906906595,-74.778424903
2010-07,1,10.907219384,-74.98423293
2010-08,1,10.907219384,-74.98423293
2010-09,1,10.907219384,-74.98423293
2010-10,1,10.907219384,-74.98423293
2011-04,5,10.907219384,-74.98423293
2011-08,3,10.907219384,-74.98423293
2011-10,1,10.907219384,-74.98423293
2012-01,1,10.907219384,-74.98423293
